DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, central, 2, 1.6, 2.5, 60, 100, 0.0105, 0.0145, -585674.761233*(x-0.0105)*(x-0.0105)*(x-0.0105)+3771.5871632*(x-0.0105)*(x-0.0105)+11.9682515621*(x-0.0105)+1.008610486984253
3, iterativefit, central, 2, 1.6, 2.5, 60, 100, 0.0145, 0.0225, -129183.580353*(x-0.0145)*(x-0.0145)*(x-0.0145)+673.417943707*(x-0.0145)*(x-0.0145)+14.0285603285*(x-0.0145)+1.079345703125
3, iterativefit, central, 2, 1.6, 2.5, 60, 100, 0.0225, 0.049, 2714.59306953*(x-0.0225)*(x-0.0225)*(x-0.0225)-107.905074514*(x-0.0225)*(x-0.0225)+0.0*(x-0.0225)+1.1685309410095215
3, iterativefit, central, 2, 1.6, 2.5, 60, 100, 0.049, 0.1115, -868.420898438*(x-0.049)*(x-0.049)*(x-0.049)+81.4144592285*(x-0.049)*(x-0.049)+0.0*(x-0.049)+1.1432721614837646
3, iterativefit, central, 2, 1.6, 2.5, 60, 100, 0.1115, 0.1945, 4.29405993141*(x-0.1115)*(x-0.1115)*(x-0.1115)-1.14626152817*(x-0.1115)*(x-0.1115)+0.0*(x-0.1115)+1.249280571937561
3, iterativefit, central, 2, 1.6, 2.5, 60, 100, 0.1945, 0.623, 0.424324110273*(x-0.1945)*(x-0.1945)*(x-0.1945)-1.73578134948*(x-0.1945)*(x-0.1945)-0.101534077073*(x-0.1945)+1.2438392639160156
3, iterativefit, central, 2, 1.6, 2.5, 60, 100, 0.623, 1.1, 0.915006101131
3, iterativefit, central, 2, 0.0, 0.8, 100, 10000.0, -15, 0, 0.0
3, iterativefit, central, 2, 0.0, 0.8, 100, 10000.0, 0, 0.001, 0.714012920856
3, iterativefit, central, 2, 0.0, 0.8, 100, 10000.0, 0.001, 0.0025, -457677.001618*(x-0.001)*(x-0.001)*(x-0.001)+5057.73471358*(x-0.001)*(x-0.001)+0.0*(x-0.001)+0.7140129208564758
3, iterativefit, central, 2, 0.0, 0.8, 100, 10000.0, 0.0025, 0.004, -29918364.8426*(x-0.0025)*(x-0.0025)*(x-0.0025)+88115.7391986*(x-0.0025)*(x-0.0025)+12.0838843798*(x-0.0025)+0.7238481640815735
3, iterativefit, central, 2, 0.0, 0.8, 100, 10000.0, 0.004, 0.006, -6756249.44281*(x-0.004)*(x-0.004)*(x-0.004)+12247.7199444*(x-0.004)*(x-0.004)+74.4821392881*(x-0.004)+0.839259922504425
3, iterativefit, central, 2, 0.0, 0.8, 100, 10000.0, 0.006, 0.008, 4495907.38986*(x-0.006)*(x-0.006)*(x-0.006)-15164.0645741*(x-0.006)*(x-0.006)+42.3980257519*(x-0.006)+0.9831650853157043
3, iterativefit, central, 2, 0.0, 0.8, 100, 10000.0, 0.008, 0.01, -8777420.89156*(x-0.008)*(x-0.008)*(x-0.008)+21676.9082342*(x-0.008)*(x-0.008)+35.6926561337*(x-0.008)+1.0432721376419067
3, iterativefit, central, 2, 0.0, 0.8, 100, 10000.0, 0.01, 0.012, -1029016.7697*(x-0.01)*(x-0.01)*(x-0.01)-1180.75928381*(x-0.01)*(x-0.01)+17.0712383716*(x-0.01)+1.131145715713501
3, iterativefit, central, 2, 0.0, 0.8, 100, 10000.0, 0.012, 0.014, 45751959.0855*(x-0.012)*(x-0.012)*(x-0.012)-137255.877256*(x-0.012)*(x-0.012)+0.0*(x-0.012)+1.1523330211639404
3, iterativefit, central, 2, 0.0, 0.8, 100, 10000.0, 0.014, 0.0165, -20276598.6433*(x-0.014)*(x-0.014)*(x-0.014)+82606.8179584*(x-0.014)*(x-0.014)+0.0*(x-0.014)+0.9693251848220825
3, iterativefit, central, 2, 0.0, 0.8, 100, 10000.0, 0.0165, 0.021, -56217.9938654*(x-0.0165)*(x-0.0165)*(x-0.0165)-2783.22013215*(x-0.0165)*(x-0.0165)+32.8478652298*(x-0.0165)+1.1687959432601929
3, iterativefit, central, 2, 0.0, 0.8, 100, 10000.0, 0.021, 0.062, 808.80100029*(x-0.021)*(x-0.021)*(x-0.021)-94.2838231309*(x-0.021)*(x-0.021)+4.38364091309*(x-0.021)+1.255128264427185
3, iterativefit, central, 2, 0.0, 0.8, 100, 10000.0, 0.062, 0.555, 0.130328488721*(x-0.062)*(x-0.062)*(x-0.062)-0.837910230613*(x-0.062)*(x-0.062)+0.731150860819*(x-0.062)+1.332109808921814
3, iterativefit, central, 2, 0.0, 0.8, 100, 10000.0, 0.555, 1.1, 1.50453031063
3, iterativefit, central, 2, 0.8, 1.6, 100, 10000.0, -15, 0, 0.0
3, iterativefit, central, 2, 0.8, 1.6, 100, 10000.0, 0, 0.0015, 0.72954505682
3, iterativefit, central, 2, 0.8, 1.6, 100, 10000.0, 0.0015, 0.0035, 83838.6293965*(x-0.0015)*(x-0.0015)*(x-0.0015)-7477.69023512*(x-0.0015)*(x-0.0015)+80.8776219686*(x-0.0015)+0.7295450568199158
3, iterativefit, central, 2, 0.8, 1.6, 100, 10000.0, 0.0035, 0.0045, -7265126.51808*(x-0.0035)*(x-0.0035)*(x-0.0035)-380.240975836*(x-0.0035)*(x-0.0035)+51.9729245809*(x-0.0035)+0.8620602488517761
3, iterativefit, central, 2, 0.8, 1.6, 100, 10000.0, 0.0045, 0.0055, 5833327.42253*(x-0.0045)*(x-0.0045)*(x-0.0045)-13237.7395308*(x-0.0045)*(x-0.0045)+29.417063075*(x-0.0045)+0.9063878059387207
3, iterativefit, central, 2, 0.8, 1.6, 100, 10000.0, 0.0055, 0.0065, -9096349.03041*(x-0.0055)*(x-0.0055)*(x-0.0055)+7734.58717001*(x-0.0055)*(x-0.0055)+20.4415662809*(x-0.0055)+0.928400456905365
3, iterativefit, central, 2, 0.8, 1.6, 100, 10000.0, 0.0065, 0.008, 2877309.86512*(x-0.0065)*(x-0.0065)*(x-0.0065)-6529.76135896*(x-0.0065)*(x-0.0065)+8.62169352967*(x-0.0065)+0.9474802613258362
3, iterativefit, central, 2, 0.8, 1.6, 100, 10000.0, 0.008, 0.01, -2317715.50348*(x-0.008)*(x-0.008)*(x-0.008)+12636.9285184*(x-0.008)*(x-0.008)+8.45425104233*(x-0.008)+0.9554317593574524
3, iterativefit, central, 2, 0.8, 1.6, 100, 10000.0, 0.01, 0.0125, -6550351.98561*(x-0.01)*(x-0.01)*(x-0.01)+21632.328957*(x-0.01)*(x-0.01)+31.189379074*(x-0.01)+1.004346251487732
3, iterativefit, central, 2, 0.8, 1.6, 100, 10000.0, 0.0125, 0.018, -58625.4838472*(x-0.0125)*(x-0.0125)*(x-0.0125)-1019.24195178*(x-0.0125)*(x-0.0125)+16.5319241287*(x-0.0125)+1.1151725053787231
3, iterativefit, central, 2, 0.8, 1.6, 100, 10000.0, 0.018, 0.0355, 4860.43590846*(x-0.018)*(x-0.018)*(x-0.018)-127.586442597*(x-0.018)*(x-0.018)+0.0*(x-0.018)+1.165512204170227
3, iterativefit, central, 2, 0.8, 1.6, 100, 10000.0, 0.0355, 0.096, -131.106122476*(x-0.0355)*(x-0.0355)*(x-0.0355)+14.0648845806*(x-0.0355)*(x-0.0355)+0.0*(x-0.0355)+1.1524877548217773
3, iterativefit, central, 2, 0.8, 1.6, 100, 10000.0, 0.096, 0.5765, -0.376453443151*(x-0.096)*(x-0.096)*(x-0.096)-0.000561917089183*(x-0.096)*(x-0.096)+0.262207479867*(x-0.096)+1.1749359369277954
3, iterativefit, central, 2, 0.8, 1.6, 100, 10000.0, 0.5765, 1.1, 1.25903391838
3, iterativefit, central, 2, 1.6, 2.5, 100, 10000.0, -15, 0, 0.0
3, iterativefit, central, 2, 1.6, 2.5, 100, 10000.0, 0, 0.0015, 0.716634273529
3, iterativefit, central, 2, 1.6, 2.5, 100, 10000.0, 0.0015, 0.0035, -4587638.85743*(x-0.0015)*(x-0.0015)*(x-0.0015)+30515.6776954*(x-0.0015)*(x-0.0015)+0.0*(x-0.0015)+0.7166342735290527
3, iterativefit, central, 2, 1.6, 2.5, 100, 10000.0, 0.0035, 0.0045, -179371668.825*(x-0.0035)*(x-0.0035)*(x-0.0035)+235551.980992*(x-0.0035)*(x-0.0035)+67.0110444924*(x-0.0035)+0.8019958734512329
3, iterativefit, central, 2, 1.6, 2.5, 100, 10000.0, 0.0045, 0.006, 11523388.0502*(x-0.0045)*(x-0.0045)*(x-0.0045)-25927.623113*(x-0.0045)*(x-0.0045)+0.0*(x-0.0045)+0.9251872301101685
3, iterativefit, central, 2, 1.6, 2.5, 100, 10000.0, 0.006, 0.008, -8015357.60244*(x-0.006)*(x-0.006)*(x-0.006)+33670.4118029*(x-0.006)*(x-0.006)+0.0*(x-0.006)+0.9057415127754211
3, iterativefit, central, 2, 1.6, 2.5, 100, 10000.0, 0.008, 0.011, -5273074.19812*(x-0.008)*(x-0.008)*(x-0.008)+17312.6078945*(x-0.008)*(x-0.008)+38.4973559825*(x-0.008)+0.9763002991676331
3, iterativefit, central, 2, 1.6, 2.5, 100, 10000.0, 0.011, 0.0175, 11410.2335371*(x-0.011)*(x-0.011)*(x-0.011)-111.249776987*(x-0.011)*(x-0.011)+0.0*(x-0.011)+1.105232834815979
3, iterativefit, central, 2, 1.6, 2.5, 100, 10000.0, 0.0175, 0.036, -13641.2850139*(x-0.0175)*(x-0.0175)*(x-0.0175)+386.391935131*(x-0.0175)*(x-0.0175)+0.0*(x-0.0175)+1.103666067123413
3, iterativefit, central, 2, 1.6, 2.5, 100, 10000.0, 0.036, 0.0915, 9.95073521846*(x-0.036)*(x-0.036)*(x-0.036)-3.44382403905*(x-0.036)*(x-0.036)+0.290312211865*(x-0.036)+1.149537205696106
3, iterativefit, central, 2, 1.6, 2.5, 100, 10000.0, 0.0915, 0.1745, 994.190759948*(x-0.0915)*(x-0.0915)*(x-0.0915)-123.776749614*(x-0.0915)*(x-0.0915)+0.0*(x-0.0915)+1.156742811203003
3, iterativefit, central, 2, 1.6, 2.5, 100, 10000.0, 0.1745, 0.2575, -75.9440421978*(x-0.1745)*(x-0.1745)*(x-0.1745)+12.4277089597*(x-0.1745)*(x-0.1745)+0.0*(x-0.1745)+0.8725101351737976
3, iterativefit, central, 2, 1.6, 2.5, 100, 10000.0, 0.2575, 0.6545, -0.0543901529604*(x-0.2575)*(x-0.2575)*(x-0.2575)-0.0325346056516*(x-0.2575)*(x-0.2575)+0.493464167206*(x-0.2575)+0.9147008061408997
3, iterativefit, central, 2, 1.6, 2.5, 100, 10000.0, 0.6545, 1.1, 1.10207509995
